basket_id,items
9345,chilledseafood
9346,coffee
9347,importedbeef
9348,"fermentedmilk, eggs"
9349,beans
9350,eidbleherbs
9351,"chillednoodles, soysaucesandpastes"
9352,"laundrydetergent, tomato/plum/melon"
9353,"mushrooms, mandarinorange/watermelonandotherfruits"
9354,ketchupandmayoneise
9355,"icecream, icecream"
9356,lattuce
9357,"beans, eidbleherbs"
9358,importedbeef
9359,icecream
9360,"ramen, candy-gum"
9361,"otherlivefish, kitchen/housedetergents"
9362,"milk, banana/importedfruits"
9363,"chilledagriculturalproducts, tomato/plum/melon"
9364,"cheese/butter, candy-gum, kitchen/housedetergents"
9365,bottledfoods
9366,instantfoods
9367,bottledfoods
9368,"ready-madesnacks, harddrinks"
9369,"milk, coffee"
9370,icecream
9371,otherreadymadefoods
9372,"otherreadymadefoods, fruitvegetables"
9373,"fermentedmilk, eggs"
9374,"ramen, snacks"
9375,otherreadymadefoods
9376,"chinesecabbages, sweeteners"
9377,seasonings
9378,lattuce
9379,fermentedmilk
9380,"rootvegetables, harddrinks"
9381,milk
9382,snacks
9383,"otherbeverages, wastepapers"
9384,ramen
9385,"frozendumpling, fruitvegetables"
9386,"snacks, artificialpowders"
9387,candy-gum
9388,"fruitvegetables, wastepapers"
9389,othervegetables
9390,snacks
9391,beans
9392,beans
9393,beans
9394,fruitvegetables
9395,"harddrinks, koreanbeef"
9396,tomato/plum/melon
9397,pre-processedmeals
9398,otherseafoods
9399,beans
9400,"bakery, softdrinks, chilleddairymilks, fermentedmilk, snacks, cooky/cakes, instantfoods"
9401,milk
9402,milk
9403,"beans, lattuce"
9404,"snacks, cooky/cakes"
9405,"otherlivefish, beans"
9406,koreanpork
9407,bread
9408,instantfoods
9409,chilledagriculturalproducts
9410,banana/importedfruits
9411,banana/importedfruits
9412,"bottledfoods, tomato/plum/melon"
9413,lattuce
9414,cosmetics
9415,"fermentedmilk, milk, icecream, instantfoods, icecream"
9416,otherreadymadefoods
9417,bottledfoods
9418,frozendumpling
9419,milk
9420,eggs
9421,softdrinks
9422,beans
9423,softdrinks
9424,harddrinks
9425,soysaucesandpastes
9426,"fermentedmilk, fruitvegetables, rootvegetables, harddrinks, bottledfoods, tea, kitchen/housedetergents, ketchupandmayoneise, tomato/plum/melon, koreanbeef"
9427,koreanbeef
9428,"otherlivefish, bottledfoods"
9429,icecream
9430,chillednoodles
9431,pear/kiwi/grape
9432,"otherbeverages, softdrinks, harddrinks"
9433,cooky/cakes
9434,"frozenmeat, chillednoodles, chilledseafood"
9435,beans
9436,bakery
9437,milk
9438,fermentedmilk
9439,"milk, seasonings"
9440,eggs
9441,beans
9442,milk
9443,"fastfoods, icecream"
9444,beans
9445,"fermentedmilk, bakery, pre-processedmeals, softdrinks"
9446,cosmetics
9447,"softdrinks, harddrinks"
9448,"milk, bottledfoods"
9449,"snacks, koreanbeef"
9450,fermentedmilk
9451,sweeteners
9452,koreanpork
9453,otherlivefish
9454,icecream
9455,"banana/importedfruits, koreanpork"
9456,pre-processedsnacks
9457,icecream
9458,fruitvegetables
9459,"ramen, beans, harddrinks"
9460,bottledfoods
9461,"fermentedmilk, ramen, othervegetables, wastepapers, otherreadymadefoods"
9462,"cereals, ketchupandmayoneise"
9463,seasonedmeat
9464,cooky/cakes
9465,beans
9466,importedbeef
9467,harddrinks
9468,harddrinks
9469,cosmetics
9470,ready-madesnacks
9471,"mandarinorange/watermelonandotherfruits, otherreadymadefoods"
9472,"snacks, mushrooms"
9473,softdrinks
9474,koreanpork
9475,fermentedmilk
9476,strawberry/peach/
9477,chilledlivestock
9478,chilledagriculturalproducts
9479,harddrinks
9480,mushrooms
9481,fermentedmilk
9482,fruitvegetables
9483,"eggs, mushrooms, koreanchicken"
9484,"rootvegetables, softdrinks, tomato/plum/melon"
9485,"chilledlivestock, ramen"
9486,"lattuce, tomato/plum/melon"
9487,"fermentedmilk, cooky/cakes"
9488,"milk, fruitvegetables"
9489,milk
9490,cereals
9491,"snacks, harddrinks"
9492,sanitaryproducts
9493,"koreanpork, koreanbeef"
9494,"livefish, beans, strawberry/peach/"
9495,"ready-madesnacks, candy-gum, fruitvegetables, softdrinks"
9496,"chillednoodles, ramen, coffee, hairproducts, sanitaryproducts"
9497,softdrinks
9498,chilledlivestock
9499,dentalproducts
9500,ready-madesnacks
9501,"eidbleherbs, dryfruits"
9502,"fermentedmilk, ramen"
9503,coffee
9504,fermentedmilk
9505,chilledseafood
9506,"processeddriedfish, dentalproducts, wastepapers, importedbeef"
9507,beans
9508,"beans, lattuce, instantfoods"
9509,chilledagriculturalproducts
9510,otherreadymadefoods
9511,soysaucesandpastes
9512,apple/sweetmelon
9513,"livefish, banana/importedfruits"
9514,koreanpork
9515,mushrooms
9516,"otherlivefish, eggs, mandarinorange/watermelonandotherfruits"
9517,banana/importedfruits
9518,coffee
9519,dryfruits
9520,"otherreadymadefoods, mushrooms"
9521,milk
9522,banana/importedfruits
9523,icecream
9524,"fruitvegetables, beans"
9525,otherlivefish
9526,fruitvegetables
9527,koreanbeef
9528,importedbeef
9529,"milk, seasonings"
9530,"fermentedmilk, icecream, softdrinks, cookingoil"
9531,"snacks, cooky/cakes, mandarinorange/watermelonandotherfruits"
9532,pear/kiwi/grape
9533,eidbleherbs
9534,"icecream, rootvegetables, othervegetables, strawberry/peach/"
9535,"eggs, bottledfoods"
9536,koreanbeef
9537,cheese/butter
9538,rootvegetables
9539,coffee
9540,"frozendumpling, chilledlivestock"
9541,otherbeverages
9542,"eggs, fruitvegetables, eidbleherbs"
9543,"snacks, koreanpork"
9544,"milk, lattuce"
9545,minorcereals
9546,fruitvegetables
9547,chillednoodles
9548,"milk, chilledseafood"
9549,"candy-gum, koreanchicken"
9550,"cooky/cakes, tomato/plum/melon"
9551,"fastfoods, instantfoods, koreanpork"
9552,milk
9553,importedbeef
9554,milk
9555,snacks
9556,koreanpork
9557,"pre-processedmeals, instantfoods"
9558,"bottledfoods, otherlivestockmeats"
9559,"fruitvegetables, chinesecabbages, beans"
9560,"fruitvegetables, wildvegetables, tomato/plum/melon"
9561,"frozendumpling, chilledlivestock"
9562,livefish
9563,"chilledlivestock, harddrinks"
9564,"bread, snacks, cooky/cakes"
9565,"milk, snacks, cooky/cakes"
9566,snacks
9567,harddrinks
9568,"milk, driedfish, rootvegetables"
9569,fruitvegetables
9570,fermentedmilk
9571,chinesecabbages
9572,icecream
9573,"cooky/cakes, otherlivefish, harddrinks, bottledfoods, banana/importedfruits"
9574,milk
9575,bread
9576,"ramen, ketchupandmayoneise"
9577,ketchupandmayoneise
9578,softdrinks
9579,fermentedmilk
9580,otherseafoods
9581,eggs
9582,tomato/plum/melon
9583,kitchen/housedetergents
9584,icecream
9585,harddrinks
9586,milk
9587,ready-madesnacks
9588,"chilledlivestock, beans"
9589,"chilledseafood, othervegetables"
9590,"beans, seasonings"
9591,koreanpork
9592,"soysaucesandpastes, koreanbeef"
9593,wastepapers
9594,cooky/cakes
9595,apple/sweetmelon
9596,fermentedmilk
9597,"milk, otherlivefish"
9598,"softdrinks, instantfoods, cookingoil"
9599,chilleddairymilks
9600,cheese/butter
9601,"chinesecabbages, strawberry/peach/, banana/importedfruits"
9602,"chillednoodles, beans"
9603,othervegetables
9604,eidbleherbs
9605,milk
9606,"otherlivefish, koreanchicken"
9607,"snacks, harddrinks, babyproducts, koreanpork"
9608,koreanbeef
9609,"cooky/cakes, cosmetics"
9610,"fermentedmilk, othervegetables"
9611,banana/importedfruits
9612,fastfoods
9613,beans
9614,koreanpork
9615,fruitvegetables
9616,"fruitvegetables, rootvegetables, otherbeverages, cookingoil"
9617,seasonings
9618,minorcereals
9619,otherreadymadefoods
9620,mushrooms
9621,"minorcereals, cooky/cakes"
9622,"mandarinorange/watermelonandotherfruits, koreanchicken"
9623,chocolete
9624,"chilledlivestock, softdrinks"
9625,"fruitvegetables, bottledfoods, wastepapers"
9626,hairproducts
9627,"chilledlivestock, ramen"
9628,seasonings
9629,softdrinks
9630,"chilledlivestock, bottledfoods"
9631,chillednoodles
9632,"ramen, harddrinks, processeddryfoods"
9633,fruitvegetables
9634,coffee
9635,strawberry/peach/
9636,banana/importedfruits
9637,"chilledseafood, lattuce"
9638,"lattuce, seasonedmeat"
9639,eggs
9640,sanitaryproducts
9641,"fruitvegetables, harddrinks"
9642,"fruitvegetables, bottledfoods"
9643,milk
9644,fermentedmilk
9645,"ready-madesnacks, hairproducts"
9646,softdrinks
9647,otherreadymadefoods
9648,"rootvegetables, otherbeverages, importedbeef"
9649,"livefish, importedbeef"
9650,eggs
9651,"chilledagriculturalproducts, mushrooms"
9652,mandarinorange/watermelonandotherfruits
9653,softdrinks
9654,"frozendumpling, cookingoil"
9655,fermentedmilk
9656,chinesecabbages
9657,tomato/plum/melon
9658,snacks
9659,rootvegetables
9660,mushrooms
9661,milk
9662,"fruitvegetables, seasonings"
9663,"ready-madesidedishes, beans"
9664,"milk, driedfish"
9665,"pre-processedsnacks, koreanchicken"
9666,"milk, cooky/cakes"
9667,"minorcereals, ramen, wastepapers"
9668,ready-mademeals
9669,snacks
9670,"beans, mushrooms"
9671,milk
9672,"chillednoodles, mushrooms"
9673,"otherreadymadefoods, ramen, eggs, chinesecabbages"
9674,bottledfoods
9675,banana/importedfruits
9676,"instantfoods, strawberry/peach/"
9677,beans
9678,apple/sweetmelon
9679,livefish
9680,rootvegetables
9681,"chilledlivestock, snacks"
9682,"milk, cereals"
9683,"softdrinks, coffee"
9684,"harddrinks, bottledfoods, cookingoil, soysaucesandpastes"
9685,"chilledseafood, otherlivefish"
9686,kitchen/housedetergents
9687,strawberry/peach/
9688,soysaucesandpastes
9689,importedbeef
9690,"fermentedmilk, cheese/butter"
9691,snacks
9692,fermentedmilk
9693,"fruitvegetables, rootvegetables, ketchupandmayoneise"
9694,fruitvegetables
9695,"chillednoodles, pre-processedmeals, snacks"
9696,softdrinks
9697,rootvegetables
9698,minorcereals
9699,"lattuce, banana/importedfruits"
9700,"chinesecabbages, lattuce, koreanbeef"
9701,milk
9702,coffee
9703,othervegetables
9704,"eidbleherbs, koreanbeef"
9705,apple/sweetmelon
9706,"fruitvegetables, seasonings, koreanbeef"
9707,"tomato/plum/melon, importedbeef"
9708,"maincereals, cereals"
9709,ready-madesidedishes
9710,"milk, fruitvegetables, sanitaryproducts, wastepapers"
9711,banana/importedfruits
9712,"ready-madesnacks, beans"
9713,soysaucesandpastes
9714,koreanbeef
9715,sanitaryproducts
9716,"snacks, bottledfoods"
9717,"fruitvegetables, hairproducts, chilledseafood, hairproducts"
9718,"fruitvegetables, banana/importedfruits"
9719,seasonedmeat
9720,cooky/cakes
9721,"milk, lattuce, kitchen/housedetergents"
9722,"cooky/cakes, fruitvegetables, eidbleherbs, tomato/plum/melon"
9723,koreanpork
9724,"milk, bakery"
9725,"banana/importedfruits, tomato/plum/melon"
9726,seasonings
9727,"rootvegetables, koreanpork"
9728,lattuce
9729,minorcereals
9730,"ramen, hairproducts"
9731,"snacks, laundrydetergent, cookingoil"
9732,"mushrooms, softdrinks"
9733,bakery
9734,"fermentedmilk, snacks, importedbeef, tomato/plum/melon"
9735,"milk, ramen, instantfoods, cookingoil, strawberry/peach/"
9736,softdrinks
9737,ready-madesnacks
9738,"milk, mushrooms, sanitaryproducts"
9739,otherreadymadefoods
9740,processeddryfoods
9741,harddrinks
9742,"ready-madesnacks, softdrinks"
9743,koreanbeef
9744,"milk, snacks, dryfruits"
9745,"fermentedmilk, otherlivefish, bottledfoods, instantfoods"
9746,"cookingoil, strawberry/peach/"
9747,lattuce
9748,apple/sweetmelon
9749,koreanpork
9750,noodles
9751,"frozendumpling, harddrinks"
9752,"milk, eggs, eidbleherbs"
9753,koreanpork
9754,softdrinks
9755,milk
9756,softdrinks
9757,cooky/cakes
9758,"harddrinks, processeddryfoods"
9759,rootvegetables
9760,softdrinks
9761,"mushrooms, soysaucesandpastes"
9762,snacks
9763,"milk, lattuce"
9764,"harddrinks, tomato/plum/melon"
9765,snacks
9766,harddrinks
9767,snacks
9768,dentalproducts
9769,banana/importedfruits
9770,chillednoodles
9771,"pear/kiwi/grape, ramen, softdrinks"
9772,"mushrooms, koreanchicken"
9773,apple/sweetmelon
9774,tea
9775,milk
9776,beans
9777,cooky/cakes
9778,chilledlivestock
9779,bakery
9780,eidbleherbs
9781,fermentedmilk
9782,"bakery, livefish, koreanbeef"
9783,"fermentedmilk, chilledlivestock, strawberry/peach/, banana/importedfruits"
9784,tomato/plum/melon
9785,"candy-gum, fruitvegetables, rootvegetables"
9786,"pre-processedsidedishes, softdrinks, apple/sweetmelon"
9787,tomato/plum/melon
9788,"frozendumpling, otherlivefish, fruitvegetables, tomato/plum/melon, importedbeef"
9789,"softdrinks, ramen"
9790,harddrinks
9791,"fermentedmilk, fruitvegetables, lattuce"
9792,importedbeef
9793,instantfoods
9794,softdrinks
9795,"otherbeverages, softdrinks"
9796,harddrinks
9797,"cooky/cakes, mushrooms"
9798,rootvegetables
9799,bottledfoods
9800,otherreadymadefoods
9801,"bakery, apple/sweetmelon"
9802,"milk, livefish, eggs, fruitvegetables"
9803,"apple/sweetmelon, eidbleherbs, koreanchicken"
9804,"snacks, processedlivefish, beans, kitchen/housedetergents"
9805,"milk, tea"
9806,mushrooms
9807,"snacks, fruitvegetables, beans"
9808,"mushrooms, wastepapers"
9809,beans
9810,"frozenmeat, cereals, softdrinks"
9811,snacks
9812,"snacks, cooky/cakes"
9813,"chilleddairymilks, kitchen/housedetergents, koreanchicken"
9814,fruitvegetables
9815,milk
9816,"apple/sweetmelon, koreanchicken"
9817,fermentedmilk
9818,"softdrinks, strawberry/peach/"
9819,chilleddairymilks
9820,"fermentedmilk, softdrinks"
9821,"mushrooms, fruitvegetables, hairproducts"
9822,"ramen, rootvegetables, strawberry/peach/"
9823,instantfoods
9824,"bottledfoods, seasonings"
9825,bottledfoods
9826,"fermentedmilk, cheese/butter, rootvegetables, othervegetables"
9827,importedbeef
9828,bakery
9829,"snacks, cooky/cakes"
9830,"ready-madesnacks, mushrooms"
9831,koreanbeef
9832,"softdrinks, koreanchicken"
9833,"snacks, hairproducts"
9834,frozendumpling
9835,"otherlivefish, otherseafoods"
9836,chilledagriculturalproducts
9837,"fruitvegetables, lattuce, laundrydetergent"
9838,"otherlivefish, fruitvegetables, harddrinks, koreanpork"
9839,"chilledlivestock, bottledfoods"
9840,otherseafoods
9841,"icecream, candy-gum, ketchupandmayoneise"
9842,milk
9843,milk
9844,"chilledlivestock, snacks"
9845,tea
9846,ready-madesnacks
9847,strawberry/peach/
9848,harddrinks
9849,"ready-madesnacks, apple/sweetmelon"
9850,"fermentedmilk, snacks"
9851,fermentedmilk
9852,harddrinks
9853,beans
9854,softdrinks
9855,fruitvegetables
9856,"cooky/cakes, softdrinks"
9857,banana/importedfruits
9858,"otherreadymadefoods, cooky/cakes"
9859,"fermentedmilk, chilledlivestock, softdrinks, cosmetics"
9860,banana/importedfruits
9861,pear/kiwi/grape
9862,"minorcereals, bakery, otherbeverages, harddrinks"
9863,livefish
9864,"milk, ready-madesnacks, koreanpork"
9865,icecream
9866,"ramen, eggs, coffee, laundrydetergent, soysaucesandpastes, bottledfoods, cosmetics"
9867,fruitvegetables
9868,"ready-madesnacks, otherreadymadefoods"
9869,"milk, chillednoodles"
9870,"lattuce, seasonings"
9871,dryfruits
9872,fruitvegetables
9873,milk
9874,soysaucesandpastes
9875,milk
9876,fermentedmilk
9877,"snacks, rootvegetables, harddrinks"
9878,bottledfoods
9879,koreanpork
9880,"cooky/cakes, ketchupandmayoneise"
9881,ready-mademeals
9882,harddrinks
9883,icecream
9884,"cooky/cakes, softdrinks, sanitaryproducts"
9885,"snacks, dentalproducts, laundrydetergent"
9886,"fruitvegetables, banana/importedfruits"
9887,pear/kiwi/grape
9888,cereals
9889,"snacks, cereals, eggs"
9890,rootvegetables
9891,"minorcereals, otherlivefish, rootvegetables, softdrinks"
9892,ramen
9893,noodles
9894,"chilledseafood, snacks"
9895,coffee
9896,"minorcereals, fruitvegetables, mushrooms, laundrydetergent"
9897,fermentedmilk
9898,"chilledagriculturalproducts, instantfoods"
9899,"dentalproducts, cookingoil, seasonings"
9900,chilledlivestock
9901,"milk, chillednoodles, harddrinks"
9902,"snacks, harddrinks, importedbeef"
9903,"fermentedmilk, bottledfoods"
9904,fermentedmilk
9905,"minorcereals, fruitvegetables"
9906,"ramen, otherbeverages, harddrinks"
9907,"chilledlivestock, snacks, koreanconfectionary"
9908,fruitvegetables
9909,fruitvegetables
9910,importedbeef
9911,snacks
9912,cooky/cakes
9913,processeddriedfish
9914,koreanbeef
9915,chilleddairymilks
9916,"driedfish, dryfruits"
9917,cheese/butter
9918,beans
9919,"rootvegetables, tomato/plum/melon"
9920,beans
9921,"milk, driedfish, fruitvegetables"
9922,banana/importedfruits
9923,"minorcereals, kitchen/housedetergents"
9924,milk
9925,otherlivefish
9926,"ramen, snacks, wastepapers"
9927,"chilledseafood, fruitvegetables, artificialpowders, otherreadymadefoods"
9928,eggs
9929,apple/sweetmelon
9930,noodles
9931,"minorcereals, otherlivefish"
9932,chilledlivestock
9933,milk
9934,"beans, softdrinks"
9935,laundrydetergent
9936,softdrinks
9937,fermentedmilk
9938,instantfoods
9939,"beans, eidbleherbs, wastepapers, mandarinorange/watermelonandotherfruits"
9940,"cereals, soysaucesandpastes, strawberry/peach/"
9941,pre-processedsnacks
9942,"otherlivefish, fruitvegetables, lattuce"
9943,"chilledagriculturalproducts, noodles"
9944,livefish
9945,"frozendumpling, driedfish"
9946,fermentedmilk
9947,"chillednoodles, fruitvegetables"
9948,lattuce
9949,bakery
9950,tomato/plum/melon
9951,snacks
9952,"milk, livefish, rootvegetables, mandarinorange/watermelonandotherfruits"
9953,"milk, ramen"
9954,banana/importedfruits
9955,harddrinks
9956,"milk, otherlivefish, fruitvegetables, mushrooms"
9957,softdrinks
9958,"softdrinks, tomato/plum/melon"
9959,"milk, banana/importedfruits"
9960,tomato/plum/melon
9961,"ketchupandmayoneise, apple/sweetmelon"
9962,minorcereals
9963,"minorcereals, milk, othervegetables"
9964,importedbeef
9965,fermentedmilk
9966,fermentedmilk
9967,"driedfish, eggs, mushrooms, koreanchicken, chilledseafood, eidbleherbs, dentalproducts"
9968,othervegetables
9969,fermentedmilk
9970,"milk, chilledagriculturalproducts, eidbleherbs, strawberry/peach/"
9971,"ramen, eggs"
9972,ramen
9973,chilleddairymilks
9974,strawberry/peach/
9975,wastepapers
9976,"mushrooms, eidbleherbs"
9977,ready-madesidedishes
9978,bottledfoods
9979,apple/sweetmelon
9980,cooky/cakes
9981,koreanchicken
9982,cooky/cakes
9983,"milk, snacks"
9984,kitchen/housedetergents
9985,pear/kiwi/grape
9986,minorcereals
9987,"chilledagriculturalproducts, eggs, bottledfoods"
9988,dryfruits
9989,"milk, apple/sweetmelon"
9990,"eggs, lattuce, softdrinks"
9991,kitchen/housedetergents
9992,tomato/plum/melon
9993,bread
9994,milk
9995,"ramen, bottledfoods"
9996,livefish
9997,driedfish
9998,"eidbleherbs, importedpork"
9999,"ready-madesnacks, ramen"
10000,"snacks, mushrooms"
10001,chilledlivestock
10002,dryfruits
10003,"bottledfoods, tea"
10004,tomato/plum/melon
10005,"fermentedmilk, milk"
10006,otherreadymadefoods
10007,ramen
10008,"fermentedmilk, cooky/cakes"
10009,"softdrinks, processeddryfoods"
10010,"minorcereals, mandarinorange/watermelonandotherfruits"
10011,softdrinks
10012,maincereals
10013,mandarinorange/watermelonandotherfruits
10014,ramen
10015,"hairproducts, apple/sweetmelon"
10016,"chilledlivestock, softdrinks"
10017,fruitvegetables
10018,mushrooms
10019,"fruitvegetables, mushrooms"
10020,"milk, cooky/cakes"
10021,softdrinks
10022,mandarinorange/watermelonandotherfruits
10023,"milk, chillednoodles, tomato/plum/melon"
10024,"mushrooms, eidbleherbs, strawberry/peach/"
